timestamp,device_id,src_ip,dst_ip,src_port,dst_port,protocol,bytes,packets,label
2025-01-01T12:42:09,sensor-5,10.0.3.166,192.168.0.220,5683,1024,MQTT,2968,4,normal
2025-01-01T12:42:12,plug-4,10.0.0.228,192.168.1.14,1883,8883,CoAP,2209,3,normal
2025-01-01T12:42:15,plug-4,10.0.2.22,192.168.0.190,5683,1883,CoAP,2897,5,normal
2025-01-01T12:42:17,plug-4,10.0.0.9,192.168.3.112,80,53,TCP,2529,4,normal
2025-01-01T12:42:18,sensor-5,10.0.3.63,192.168.2.215,443,1024,MQTT,2168,2,normal
2025-01-01T12:42:19,bulb-3,10.0.3.150,192.168.0.23,80,53,UDP,2948,4,normal
2025-01-01T12:42:20,thermostat-1,10.0.1.17,192.168.3.16,514,1024,CoAP,2059,3,normal
2025-01-01T12:42:23,sensor-5,10.0.3.26,192.168.3.61,1883,8080,CoAP,2851,4,normal
2025-01-01T12:42:28,sensor-5,10.0.0.88,192.168.0.118,5683,8080,TCP,2541,4,normal
2025-01-01T12:42:33,bulb-3,10.0.1.165,192.168.2.92,12345,1883,UDP,2348,3,normal
2025-01-01T12:42:37,plug-4,10.0.0.34,192.168.2.151,443,1024,CoAP,2339,4,normal
2025-01-01T12:42:41,sensor-5,10.0.2.156,192.168.2.76,443,8080,MQTT,1987,2,normal
2025-01-01T12:42:44,thermostat-1,10.0.0.110,192.168.2.52,12345,8883,UDP,3071,7,normal
2025-01-01T12:42:46,camera-2,10.0.2.220,192.168.2.159,5683,8883,TCP,1976,2,normal
2025-01-01T12:42:49,plug-4,10.0.3.58,192.168.0.165,5683,1024,MQTT,2798,5,normal
2025-01-01T12:42:51,camera-2,10.0.3.54,192.168.3.49,1883,53,CoAP,2089,2,normal
2025-01-01T12:42:52,bulb-3,10.0.0.38,192.168.2.114,80,8883,TCP,2092,4,normal
2025-01-01T12:42:54,sensor-5,10.0.2.186,192.168.1.88,443,1883,MQTT,2394,4,normal
2025-01-01T12:42:59,camera-2,10.0.0.7,192.168.1.99,443,5683,UDP,2326,4,normal
2025-01-01T12:43:00,bulb-3,10.0.3.226,192.168.0.32,514,1883,UDP,2199,2,normal
2025-01-01T12:43:02,camera-2,10.0.2.83,192.168.3.252,5683,53,UDP,2578,5,normal
2025-01-01T12:43:04,thermostat-1,10.0.2.225,192.168.1.219,443,1024,UDP,2503,5,normal
2025-01-01T12:43:09,sensor-5,10.0.0.44,192.168.3.194,80,8080,CoAP,2035,4,normal
2025-01-01T12:43:14,bulb-3,10.0.3.185,192.168.3.123,12345,53,CoAP,2050,2,normal
2025-01-01T12:43:17,sensor-5,10.0.0.55,192.168.1.231,12345,53,CoAP,2270,3,normal
2025-01-01T12:43:19,plug-4,10.0.2.67,192.168.0.36,12345,1883,UDP,2028,2,normal
2025-01-01T12:43:20,bulb-3,10.0.0.121,192.168.2.111,443,8883,CoAP,2508,3,normal
2025-01-01T12:43:24,plug-4,10.0.1.115,192.168.1.69,5683,1024,CoAP,1692,3,normal
2025-01-01T12:43:25,bulb-3,10.0.0.203,192.168.2.239,12345,8883,TCP,2691,4,normal
2025-01-01T12:43:27,thermostat-1,10.0.2.66,192.168.2.192,443,53,TCP,2400,4,normal
2025-01-01T12:43:30,camera-2,10.0.2.4,192.168.2.74,514,53,UDP,2348,2,normal
2025-01-01T12:43:33,plug-4,10.0.1.223,192.168.3.60,514,8883,CoAP,2593,6,normal
2025-01-01T12:43:35,camera-2,10.0.3.186,192.168.3.89,12345,8883,CoAP,1693,3,normal
2025-01-01T12:43:36,bulb-3,10.0.0.97,192.168.1.149,5683,8080,UDP,1439,2,normal
2025-01-01T12:43:38,bulb-3,10.0.2.59,192.168.3.110,514,5683,TCP,2712,4,normal
2025-01-01T12:43:42,sensor-5,10.0.2.147,192.168.3.252,443,1883,MQTT,2260,2,normal
2025-01-01T12:43:46,camera-2,10.0.3.29,192.168.2.147,5683,1883,CoAP,2377,5,normal
2025-01-01T12:43:50,bulb-3,10.0.3.8,192.168.1.52,514,8883,TCP,2584,5,normal
2025-01-01T12:43:51,plug-4,10.0.0.118,192.168.0.96,1883,53,MQTT,2828,5,normal
2025-01-01T12:43:56,thermostat-1,10.0.3.124,192.168.0.101,80,1883,UDP,1892,3,normal
2025-01-01T12:43:58,camera-2,10.0.3.42,192.168.2.152,514,53,UDP,3077,5,normal
2025-01-01T12:44:00,sensor-5,10.0.1.136,192.168.2.235,80,8080,CoAP,2292,4,normal
2025-01-01T12:44:05,plug-4,10.0.0.75,192.168.3.90,80,53,CoAP,2348,3,normal
2025-01-01T12:44:08,plug-4,10.0.3.235,192.168.1.180,5683,8080,UDP,2083,2,normal
2025-01-01T12:44:13,thermostat-1,10.0.1.72,192.168.2.172,80,1883,CoAP,2428,3,normal
2025-01-01T12:44:14,camera-2,10.0.0.131,192.168.2.106,1883,1024,CoAP,1724,3,normal
2025-01-01T12:44:18,camera-2,10.0.0.20,192.168.3.99,80,8080,MQTT,2658,5,normal
2025-01-01T12:44:21,plug-4,10.0.3.126,192.168.3.19,443,5683,UDP,2253,4,normal
2025-01-01T12:44:22,sensor-5,10.0.3.212,192.168.2.217,5683,1883,UDP,2335,3,normal
2025-01-01T12:44:24,camera-2,10.0.1.21,192.168.0.175,514,8080,TCP,2104,4,normal
2025-01-01T12:44:27,camera-2,10.0.0.230,192.168.1.115,443,53,CoAP,2144,3,normal
2025-01-01T12:44:28,sensor-5,10.0.3.198,192.168.1.239,80,1024,TCP,2034,4,normal
2025-01-01T12:44:30,bulb-3,10.0.0.5,192.168.2.212,80,8080,UDP,2517,5,normal
2025-01-01T12:44:32,thermostat-1,10.0.1.13,192.168.3.133,514,1883,UDP,2474,3,normal
2025-01-01T12:44:33,bulb-3,10.0.1.241,192.168.3.242,443,8883,MQTT,2253,3,normal
2025-01-01T12:44:37,thermostat-1,10.0.2.5,192.168.3.56,5683,53,UDP,2384,4,normal
2025-01-01T12:44:41,camera-2,10.0.2.13,192.168.0.228,1883,53,TCP,2665,3,normal
2025-01-01T12:44:43,plug-4,10.0.1.66,192.168.0.155,514,8883,MQTT,2351,2,normal
2025-01-01T12:44:46,plug-4,10.0.2.252,192.168.3.19,514,53,UDP,1832,3,normal
2025-01-01T12:44:49,thermostat-1,10.0.0.61,192.168.0.159,12345,53,CoAP,1877,3,normal
2025-01-01T12:44:50,bulb-3,10.0.0.17,192.168.1.97,443,8883,UDP,2685,3,normal
2025-01-01T12:44:54,bulb-3,10.0.3.191,192.168.2.36,514,8883,UDP,2456,5,normal
2025-01-01T12:44:57,bulb-3,10.0.2.194,192.168.0.60,5683,53,TCP,2520,3,normal
2025-01-01T12:45:00,bulb-3,10.0.1.157,192.168.3.135,443,53,UDP,2336,2,normal
2025-01-01T12:45:03,camera-2,10.0.0.246,192.168.1.15,80,8080,CoAP,2428,3,normal
2025-01-01T12:45:05,camera-2,10.0.0.111,192.168.3.81,443,1883,UDP,2749,3,normal
2025-01-01T12:45:07,camera-2,10.0.2.75,192.168.3.249,12345,1883,UDP,2592,4,normal
2025-01-01T12:45:09,bulb-3,10.0.3.110,192.168.3.196,443,8080,CoAP,3239,5,normal
2025-01-01T12:45:11,plug-4,10.0.2.154,192.168.1.143,5683,1024,TCP,2816,3,normal
2025-01-01T12:45:13,bulb-3,10.0.0.87,192.168.1.185,12345,8080,CoAP,1871,3,normal
2025-01-01T12:45:17,camera-2,10.0.2.127,192.168.3.238,80,1024,UDP,2399,2,normal
2025-01-01T12:45:21,plug-4,10.0.0.237,192.168.0.100,80,8080,MQTT,2044,2,normal
2025-01-01T12:45:26,camera-2,10.0.2.132,192.168.3.164,1883,53,UDP,2528,3,normal
2025-01-01T12:45:29,thermostat-1,10.0.0.180,192.168.1.68,80,5683,CoAP,2884,5,normal
2025-01-01T12:45:34,plug-4,10.0.1.5,192.168.0.199,12345,8883,UDP,2009,3,normal
2025-01-01T12:45:35,plug-4,10.0.1.214,192.168.3.66,443,8080,CoAP,2005,4,normal
2025-01-01T12:45:38,sensor-5,10.0.0.29,192.168.2.210,514,8080,CoAP,1259,1,normal
2025-01-01T12:45:40,bulb-3,10.0.0.26,192.168.0.200,443,8080,UDP,2664,4,normal
2025-01-01T12:45:44,sensor-5,10.0.1.47,192.168.2.49,514,8080,CoAP,2128,2,normal
2025-01-01T12:45:46,camera-2,10.0.1.17,192.168.1.209,443,1883,CoAP,2703,4,normal
2025-01-01T12:45:48,bulb-3,10.0.1.22,192.168.2.23,12345,1024,CoAP,3186,5,normal
2025-01-01T12:45:52,thermostat-1,10.0.0.4,192.168.0.70,5683,53,MQTT,2390,4,normal
2025-01-01T12:45:53,sensor-5,10.0.3.156,192.168.2.240,12345,1024,TCP,2338,5,normal
2025-01-01T12:45:57,plug-4,10.0.1.242,192.168.2.172,1883,5683,MQTT,2012,2,normal
2025-01-01T12:46:01,plug-4,10.0.0.118,192.168.3.187,1883,1024,TCP,2079,2,normal
2025-01-01T12:46:03,thermostat-1,10.0.3.160,192.168.3.133,443,5683,TCP,2520,3,normal
2025-01-01T12:46:07,camera-2,10.0.2.225,192.168.0.250,1883,1024,TCP,2062,2,normal
2025-01-01T12:46:10,plug-4,10.0.3.242,192.168.3.254,80,5683,UDP,1983,2,normal
2025-01-01T12:46:11,plug-4,10.0.0.34,192.168.3.205,514,1883,MQTT,2048,2,normal
2025-01-01T12:46:12,bulb-3,10.0.1.64,192.168.1.45,514,8883,CoAP,2514,5,normal
2025-01-01T12:46:13,thermostat-1,10.0.2.233,192.168.3.198,80,1883,CoAP,2678,2,normal
2025-01-01T12:46:16,camera-2,10.0.3.25,192.168.2.225,514,1883,MQTT,1804,2,normal
2025-01-01T12:46:18,sensor-5,10.0.3.169,192.168.3.208,5683,53,TCP,1450,2,normal
2025-01-01T12:46:20,camera-2,10.0.1.192,192.168.0.148,514,8883,MQTT,2428,5,normal
2025-01-01T12:46:23,camera-2,10.0.0.81,192.168.0.153,12345,53,MQTT,2413,2,normal
2025-01-01T12:46:28,camera-2,10.0.1.29,192.168.3.4,514,1883,CoAP,2648,4,normal
2025-01-01T12:46:33,plug-4,10.0.3.176,192.168.3.39,1883,1883,MQTT,2255,4,normal
2025-01-01T12:46:38,bulb-3,10.0.2.81,192.168.0.72,80,8883,UDP,2285,2,normal
2025-01-01T12:46:43,plug-4,10.0.0.253,192.168.2.41,514,8080,UDP,1522,2,normal
2025-01-01T12:46:45,camera-2,10.0.2.254,192.168.1.7,514,8080,TCP,2912,3,normal
2025-01-01T12:46:50,plug-4,10.0.3.102,192.168.0.137,5683,5683,MQTT,1978,3,normal
2025-01-01T12:46:53,bulb-3,10.0.0.219,192.168.2.119,1883,8883,UDP,2147,4,normal
2025-01-01T12:46:55,sensor-5,10.0.1.55,192.168.1.207,5683,5683,UDP,1819,2,normal
2025-01-01T12:46:57,thermostat-1,10.0.3.175,192.168.1.239,443,8080,MQTT,2221,3,normal
2025-01-01T12:46:58,thermostat-1,10.0.0.252,192.168.2.153,443,1024,MQTT,1782,2,normal
2025-01-01T12:47:02,camera-2,10.0.1.169,192.168.3.200,1883,53,CoAP,2306,3,normal
2025-01-01T12:47:03,plug-4,10.0.2.4,192.168.0.31,514,8080,CoAP,2501,4,normal
2025-01-01T12:47:04,thermostat-1,10.0.3.72,192.168.0.205,12345,8883,CoAP,1748,3,normal
2025-01-01T12:47:09,camera-2,10.0.3.78,192.168.1.27,514,53,CoAP,1621,2,normal
2025-01-01T12:47:12,thermostat-1,10.0.3.18,192.168.0.194,12345,8883,UDP,1785,2,normal
2025-01-01T12:47:14,thermostat-1,10.0.0.144,192.168.3.206,514,1883,UDP,2648,3,normal
2025-01-01T12:47:17,thermostat-1,10.0.0.23,192.168.0.131,12345,5683,TCP,2487,5,normal
2025-01-01T12:47:20,bulb-3,10.0.1.78,192.168.0.244,514,1024,UDP,2496,4,normal
2025-01-01T12:47:25,bulb-3,10.0.1.178,192.168.0.171,1883,8883,CoAP,2596,4,normal
2025-01-01T12:47:26,camera-2,10.0.1.156,192.168.1.153,1883,1883,TCP,2657,5,normal
2025-01-01T12:47:29,bulb-3,10.0.1.104,192.168.3.23,1883,8080,UDP,2245,3,normal
2025-01-01T12:47:32,plug-4,10.0.2.164,192.168.1.184,80,53,UDP,1884,2,normal
2025-01-01T12:47:35,sensor-5,10.0.0.248,192.168.1.21,5683,8080,UDP,2097,2,normal
2025-01-01T12:47:38,thermostat-1,10.0.2.165,192.168.0.94,5683,1024,TCP,2411,3,normal
2025-01-01T12:47:41,bulb-3,10.0.3.245,192.168.0.202,5683,1883,UDP,2494,6,normal
2025-01-01T12:47:42,camera-2,10.0.2.181,192.168.2.143,5683,1024,MQTT,2090,3,normal
2025-01-01T12:47:45,sensor-5,10.0.2.208,192.168.3.124,5683,1883,TCP,2494,2,normal
2025-01-01T12:47:50,camera-2,10.0.1.170,192.168.1.38,12345,53,MQTT,2151,5,normal
2025-01-01T12:47:54,sensor-5,10.0.3.182,192.168.3.48,514,1883,MQTT,2907,3,normal
2025-01-01T12:47:58,bulb-3,10.0.1.80,192.168.0.244,1883,8080,CoAP,2509,3,normal
2025-01-01T12:48:01,plug-4,10.0.1.149,192.168.0.23,443,1024,MQTT,2619,5,normal
2025-01-01T12:48:04,sensor-5,10.0.1.124,192.168.3.133,80,8080,CoAP,1830,2,normal
2025-01-01T12:48:09,thermostat-1,10.0.3.181,192.168.2.64,80,53,CoAP,2558,3,normal
2025-01-01T12:48:14,sensor-5,10.0.1.46,192.168.0.95,443,53,TCP,2322,3,normal
2025-01-01T12:48:16,sensor-5,10.0.2.235,192.168.1.214,1883,1024,MQTT,2700,4,normal
2025-01-01T12:48:21,thermostat-1,10.0.1.2,192.168.3.57,1883,5683,MQTT,2176,3,normal
2025-01-01T12:48:24,sensor-5,10.0.0.159,192.168.3.86,80,5683,TCP,3076,3,normal
2025-01-01T12:48:27,bulb-3,10.0.3.92,192.168.0.27,514,1883,TCP,1966,4,normal
2025-01-01T12:48:31,plug-4,10.0.0.41,192.168.2.59,80,8080,UDP,2714,5,normal
2025-01-01T12:48:35,plug-4,10.0.2.29,192.168.3.170,5683,1883,MQTT,2544,4,normal
2025-01-01T12:48:39,camera-2,10.0.0.50,192.168.2.12,514,1883,UDP,2041,3,normal
2025-01-01T12:48:41,plug-4,10.0.1.244,192.168.3.247,80,1883,CoAP,2639,3,normal
2025-01-01T12:48:44,thermostat-1,10.0.3.130,192.168.3.35,443,5683,CoAP,1833,2,normal
2025-01-01T12:48:45,thermostat-1,10.0.0.198,192.168.1.15,1883,8883,TCP,2332,5,normal
2025-01-01T12:48:48,plug-4,10.0.1.188,192.168.1.65,5683,1883,TCP,1997,3,normal
2025-01-01T12:48:51,thermostat-1,10.0.3.52,192.168.3.182,443,53,MQTT,2432,2,normal
2025-01-01T12:48:52,sensor-5,10.0.0.35,192.168.3.11,443,1883,UDP,2595,3,normal
2025-01-01T12:48:55,camera-2,10.0.0.223,192.168.0.99,12345,1883,UDP,3028,4,normal
2025-01-01T12:48:59,sensor-5,10.0.0.132,192.168.3.166,5683,8080,MQTT,1955,3,normal
2025-01-01T12:49:00,bulb-3,10.0.3.65,192.168.2.231,1883,5683,TCP,1234,2,normal
2025-01-01T12:49:01,camera-2,10.0.2.234,192.168.0.112,1883,8080,TCP,2887,5,normal
2025-01-01T12:49:03,bulb-3,10.0.0.173,192.168.0.176,1883,1024,CoAP,2301,3,normal
2025-01-01T12:49:08,camera-2,10.0.2.62,192.168.2.55,12345,8883,MQTT,1833,2,normal
2025-01-01T12:49:13,plug-4,10.0.0.12,192.168.1.51,443,53,TCP,2860,3,normal
2025-01-01T12:49:17,thermostat-1,10.0.1.13,192.168.1.51,5683,1883,TCP,2818,5,normal
2025-01-01T12:49:21,sensor-5,10.0.2.116,192.168.0.235,12345,5683,MQTT,2101,2,normal
2025-01-01T12:49:25,thermostat-1,10.0.2.180,192.168.1.76,80,1883,CoAP,1491,2,normal
2025-01-01T12:49:26,sensor-5,10.0.3.128,192.168.0.44,514,1883,TCP,2751,3,normal
2025-01-01T12:49:30,sensor-5,10.0.0.42,192.168.1.153,443,1883,CoAP,1932,2,normal
2025-01-01T12:49:31,sensor-5,10.0.2.79,192.168.1.77,514,8883,CoAP,2147,3,normal
2025-01-01T12:49:34,sensor-5,10.0.1.243,192.168.2.239,80,53,TCP,2358,4,normal
2025-01-01T12:49:36,bulb-3,10.0.0.2,192.168.2.163,443,1883,TCP,2407,3,normal
2025-01-01T12:49:41,bulb-3,10.0.3.231,192.168.2.85,514,1883,MQTT,2841,4,normal
2025-01-01T12:49:42,thermostat-1,10.0.2.250,192.168.0.139,1883,1883,MQTT,2612,5,normal
2025-01-01T12:49:47,thermostat-1,10.0.1.211,192.168.3.58,12345,8883,CoAP,2590,3,normal
2025-01-01T12:49:50,bulb-3,10.0.3.61,192.168.3.96,5683,1883,UDP,2196,3,normal
2025-01-01T12:49:52,plug-4,10.0.3.243,192.168.1.167,443,1883,TCP,1856,2,normal
2025-01-01T12:49:55,thermostat-1,10.0.1.19,192.168.1.20,443,8080,MQTT,2311,4,normal
2025-01-01T12:49:59,camera-2,10.0.0.156,192.168.0.98,12345,1883,CoAP,3192,7,normal
2025-01-01T12:50:03,thermostat-1,10.0.1.65,192.168.0.70,514,1024,TCP,1726,2,normal
2025-01-01T12:50:05,sensor-5,10.0.2.220,192.168.0.53,12345,53,TCP,2314,2,normal
2025-01-01T12:50:07,plug-4,10.0.3.41,192.168.1.16,1883,5683,CoAP,2246,2,normal
2025-01-01T12:50:12,bulb-3,10.0.3.38,192.168.0.235,80,8883,TCP,2419,3,normal
2025-01-01T12:50:14,thermostat-1,10.0.2.59,192.168.3.177,443,5683,UDP,2316,3,normal
2025-01-01T12:50:15,plug-4,10.0.0.159,192.168.2.32,1883,5683,UDP,2584,2,normal
2025-01-01T12:50:18,thermostat-1,10.0.2.155,192.168.1.175,443,8080,TCP,2283,3,normal
2025-01-01T12:50:22,camera-2,10.0.2.240,192.168.2.209,1883,8080,MQTT,2066,2,normal
2025-01-01T12:50:23,thermostat-1,10.0.1.101,192.168.3.186,443,5683,UDP,2067,2,normal
2025-01-01T12:50:27,thermostat-1,10.0.1.48,192.168.3.92,80,5683,TCP,1405,2,normal
2025-01-01T12:50:30,plug-4,10.0.2.37,192.168.1.100,5683,8883,CoAP,1823,2,normal
2025-01-01T12:50:34,sensor-5,10.0.0.150,192.168.3.136,443,8080,CoAP,1847,2,normal
2025-01-01T12:50:39,camera-2,10.0.0.94,192.168.3.247,80,1883,TCP,2187,4,normal
2025-01-01T12:50:41,thermostat-1,10.0.3.38,192.168.3.64,443,5683,TCP,2621,3,normal
2025-01-01T12:50:43,camera-2,10.0.1.98,192.168.0.180,80,53,TCP,2099,2,normal
2025-01-01T12:50:47,bulb-3,10.0.0.39,192.168.2.38,12345,1883,TCP,2122,4,normal
2025-01-01T12:50:48,camera-2,10.0.1.122,192.168.1.193,5683,1883,TCP,1737,4,normal
2025-01-01T12:50:53,bulb-3,10.0.2.30,192.168.1.17,514,1024,CoAP,1991,2,normal
2025-01-01T12:50:54,sensor-5,10.0.3.176,192.168.3.143,80,8080,UDP,2491,3,normal
2025-01-01T12:50:57,sensor-5,10.0.3.252,192.168.1.192,80,8883,MQTT,2193,4,normal
2025-01-01T12:50:59,plug-4,10.0.0.211,192.168.3.124,443,53,TCP,1893,3,normal
2025-01-01T12:51:02,plug-4,10.0.0.28,192.168.0.94,443,5683,CoAP,2667,3,normal
2025-01-01T12:51:07,bulb-3,10.0.0.18,192.168.1.154,443,8883,TCP,2920,5,normal
2025-01-01T12:51:08,bulb-3,10.0.0.146,192.168.3.13,1883,1024,UDP,1759,4,normal
2025-01-01T12:51:09,bulb-3,10.0.2.247,192.168.3.130,80,5683,TCP,2117,2,normal
2025-01-01T12:51:11,bulb-3,10.0.3.231,192.168.0.130,80,5683,CoAP,2135,2,normal
2025-01-01T12:51:13,thermostat-1,10.0.1.40,192.168.3.22,80,5683,CoAP,1232,1,normal
2025-01-01T12:51:14,camera-2,10.0.2.116,192.168.1.88,443,8883,UDP,2505,3,normal
2025-01-01T12:51:17,bulb-3,10.0.3.63,192.168.1.158,514,53,CoAP,1754,4,normal
2025-01-01T12:51:22,thermostat-1,10.0.2.142,192.168.0.129,80,1883,UDP,1123,2,normal
2025-01-01T12:51:23,plug-4,10.0.0.73,192.168.2.92,1883,1883,MQTT,1774,3,normal
2025-01-01T12:51:24,thermostat-1,10.0.1.242,192.168.0.250,1883,8080,UDP,2191,2,normal
2025-01-01T12:51:29,plug-4,10.0.3.221,192.168.1.114,1883,8080,TCP,1868,3,normal
2025-01-01T12:51:32,sensor-5,10.0.0.160,192.168.0.191,1883,53,MQTT,1875,2,normal
2025-01-01T12:51:34,sensor-5,10.0.3.42,192.168.3.220,80,5683,TCP,2731,5,normal
2025-01-01T12:51:35,camera-2,10.0.3.29,192.168.0.48,5683,53,CoAP,2718,4,normal
2025-01-01T12:51:36,plug-4,10.0.2.89,192.168.3.56,1883,1024,CoAP,1877,3,normal
2025-01-01T12:51:40,thermostat-1,10.0.1.83,192.168.0.254,443,53,MQTT,1818,2,normal
2025-01-01T12:51:45,plug-4,10.0.3.56,192.168.0.56,1883,8080,TCP,2441,2,normal
2025-01-01T12:51:46,plug-4,10.0.0.78,192.168.3.225,1883,8080,MQTT,2296,4,normal
2025-01-01T12:51:50,sensor-5,10.0.0.25,192.168.3.89,1883,1883,UDP,2548,3,normal
2025-01-01T12:51:53,camera-2,10.0.3.92,192.168.3.212,514,1883,UDP,2056,3,normal
2025-01-01T12:51:54,sensor-5,10.0.1.84,192.168.2.5,514,8883,UDP,2638,6,normal
2025-01-01T12:51:56,plug-4,10.0.2.135,192.168.0.254,514,8080,UDP,1951,2,normal
2025-01-01T12:52:00,camera-2,10.0.0.57,192.168.1.109,12345,1024,CoAP,2301,3,normal
2025-01-01T12:52:05,camera-2,10.0.0.96,192.168.2.6,514,8883,CoAP,2357,4,normal
2025-01-01T12:52:08,bulb-3,10.0.3.107,192.168.2.92,514,8080,TCP,2568,3,normal
2025-01-01T12:52:13,plug-4,10.0.1.140,192.168.3.99,443,8883,MQTT,2488,4,normal
2025-01-01T12:52:16,plug-4,10.0.0.24,192.168.0.159,80,1024,MQTT,2462,3,normal
2025-01-01T12:52:20,thermostat-1,10.0.0.172,192.168.2.220,514,8080,CoAP,2299,3,normal
2025-01-01T12:52:24,camera-2,10.0.0.52,192.168.3.245,12345,8080,UDP,1740,2,normal
2025-01-01T12:52:25,bulb-3,10.0.0.242,192.168.2.202,514,8080,CoAP,1666,2,normal
2025-01-01T12:52:27,sensor-5,10.0.2.216,192.168.3.174,514,5683,MQTT,2685,5,normal
2025-01-01T12:52:29,thermostat-1,10.0.2.87,192.168.1.247,12345,53,CoAP,2390,3,normal
2025-01-01T12:52:34,plug-4,10.0.3.214,192.168.0.207,5683,1883,UDP,2318,3,normal
2025-01-01T12:52:39,plug-4,10.0.1.113,192.168.1.27,5683,5683,UDP,2669,3,normal
2025-01-01T12:52:41,sensor-5,10.0.2.216,192.168.1.244,5683,53,TCP,2152,3,normal
2025-01-01T12:52:44,camera-2,10.0.0.160,192.168.0.148,12345,1883,TCP,2657,3,normal
2025-01-01T12:52:48,thermostat-1,10.0.2.49,192.168.1.169,514,53,UDP,2537,2,normal
2025-01-01T12:52:50,bulb-3,10.0.0.72,192.168.0.241,5683,5683,UDP,2007,2,normal
2025-01-01T12:52:52,thermostat-1,10.0.0.38,192.168.2.69,12345,1024,TCP,2233,4,normal
2025-01-01T12:52:54,thermostat-1,10.0.3.205,192.168.0.107,5683,1024,TCP,1921,2,normal
2025-01-01T12:52:55,plug-4,10.0.2.164,192.168.3.208,5683,8080,TCP,2313,4,normal
2025-01-01T12:52:57,camera-2,10.0.0.251,192.168.2.90,12345,1024,MQTT,2550,3,normal
2025-01-01T12:53:01,sensor-5,10.0.0.51,192.168.0.139,514,5683,TCP,2315,4,normal
2025-01-01T12:53:02,sensor-5,10.0.1.58,192.168.0.188,80,5683,UDP,2380,2,normal
2025-01-01T12:53:04,bulb-3,10.0.2.121,192.168.3.113,80,5683,MQTT,2672,4,normal
2025-01-01T12:53:09,plug-4,10.0.3.28,192.168.2.44,514,5683,UDP,2299,2,normal
2025-01-01T12:53:11,plug-4,10.0.2.210,192.168.2.161,5683,8883,CoAP,2565,3,normal
2025-01-01T12:53:12,sensor-5,10.0.3.44,192.168.0.247,514,1024,CoAP,1832,3,normal
2025-01-01T12:53:17,bulb-3,10.0.2.103,192.168.0.31,514,8883,CoAP,2522,4,normal
2025-01-01T12:53:19,bulb-3,10.0.2.39,192.168.2.33,514,5683,CoAP,2395,5,normal
2025-01-01T12:53:20,bulb-3,10.0.2.232,192.168.1.145,443,8080,TCP,1935,2,normal
2025-01-01T12:53:21,plug-4,10.0.0.148,192.168.3.176,1883,53,MQTT,1907,4,normal
2025-01-01T12:53:25,bulb-3,10.0.3.13,192.168.2.109,80,8080,MQTT,2007,4,normal
2025-01-01T12:53:26,thermostat-1,10.0.2.6,192.168.0.235,12345,1024,CoAP,2469,4,normal
2025-01-01T12:53:30,bulb-3,10.0.0.88,192.168.0.19,5683,1024,UDP,2613,3,normal
2025-01-01T12:53:34,thermostat-1,10.0.2.128,192.168.0.102,5683,1024,CoAP,2246,2,normal
2025-01-01T12:53:37,plug-4,10.0.0.9,192.168.1.14,80,5683,CoAP,1983,2,normal
2025-01-01T12:53:38,camera-2,10.0.0.50,192.168.2.210,443,1883,TCP,3094,4,normal
2025-01-01T12:53:43,thermostat-1,10.0.0.244,192.168.2.21,80,1024,TCP,2267,4,normal
2025-01-01T12:53:46,bulb-3,10.0.1.83,192.168.1.194,5683,1024,CoAP,2269,4,normal
2025-01-01T12:53:51,plug-4,10.0.1.149,192.168.3.171,12345,8883,CoAP,2542,3,normal
2025-01-01T12:53:55,bulb-3,10.0.0.92,192.168.1.170,1883,53,MQTT,2365,5,normal
2025-01-01T12:53:57,thermostat-1,10.0.0.173,192.168.1.121,80,1883,TCP,1845,2,normal
2025-01-01T12:54:01,camera-2,10.0.2.196,192.168.2.183,12345,8883,CoAP,2516,3,normal
2025-01-01T12:54:05,camera-2,10.0.3.251,192.168.3.224,443,5683,TCP,2467,2,normal
2025-01-01T12:54:10,sensor-5,10.0.2.245,192.168.0.39,443,53,UDP,2348,4,normal
2025-01-01T12:54:14,thermostat-1,10.0.2.9,192.168.3.171,5683,1883,TCP,2046,3,normal
2025-01-01T12:54:19,plug-4,10.0.1.103,192.168.3.132,5683,1883,MQTT,2210,4,normal
2025-01-01T12:54:22,thermostat-1,10.0.3.189,192.168.3.51,80,1024,CoAP,3210,5,normal
2025-01-01T12:54:25,camera-2,10.0.0.176,192.168.0.167,12345,8080,CoAP,2442,3,normal
2025-01-01T12:54:27,thermostat-1,10.0.2.63,192.168.0.138,80,8883,UDP,2587,5,normal
2025-01-01T12:54:28,bulb-3,10.0.1.189,192.168.2.128,5683,1024,UDP,2759,4,normal
2025-01-01T12:54:30,camera-2,10.0.2.189,192.168.0.26,1883,53,UDP,1882,3,normal
2025-01-01T12:54:32,sensor-5,10.0.0.44,192.168.1.87,443,5683,CoAP,2246,3,normal
2025-01-01T12:54:36,camera-2,10.0.0.47,192.168.2.227,5683,5683,TCP,1519,2,normal
2025-01-01T12:54:37,camera-2,10.0.3.30,192.168.0.211,5683,1883,TCP,1422,2,normal
2025-01-01T12:54:38,sensor-5,10.0.1.195,192.168.1.200,12345,8883,MQTT,1711,2,normal
2025-01-01T12:54:39,thermostat-1,10.0.2.171,192.168.3.66,1883,8883,MQTT,2420,3,normal
2025-01-01T12:54:42,plug-4,10.0.2.230,192.168.3.30,1883,53,TCP,1958,2,normal
